participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,8,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.5405723905723906,0.6607843137254902,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,8,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.7165824915824915,0.5607843137254902,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,8,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.7035353535353535,0.6349206349206349,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.5862794612794613,0.6901960784313725,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.7289562289562289,0.5862745098039216,False
P19,arousal,2,5,96,24,65,55,logreg,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.6603535353535354,0.5595238095238095,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.610016835016835,0.6862745098039216,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.7323232323232324,0.615686274509804,False
P19,arousal,2,5,96,24,65,55,svm,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.6563131313131313,0.5515873015873016,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,1,"{""classifier__var_smoothing"": 1e-11}",0.5452020202020202,0.6607843137254902,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,2,"{""classifier__var_smoothing"": 1e-11}",0.7304713804713804,0.6235294117647059,False
P19,arousal,2,5,96,24,65,55,gnb,paper_compact,frontal_central,10,secondary,32,3,"{""classifier__var_smoothing"": 1e-11}",0.6232323232323232,0.6071428571428572,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.7502525252525253,0.5607843137254902,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.6409090909090909,0.7156862745098038,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.736868686868687,0.5753968253968254,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,1,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.7567340067340068,0.5901960784313726,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,2,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.656060606060606,0.7117647058823529,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,8,primary,120,3,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.7244949494949496,0.5674603174603174,False
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.7317340067340067,0.5607843137254902,False
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.5998316498316498,0.6862745098039216,False
